"","X2","X0.5","X0.5.1","X0.26"
"2502",8,3,1,1
"2503",8,3,1.5,1
"2504",8,3,2,1
"2505",8,3,2.5,0.98
"2506",8,3,3,0.92
"2507",8,3,3.5,0.78
"2508",8,3,4,0.7
"2509",8,3,4.5,0.6
"2510",8,3,5,0.6
"2511",8,3,5.5,0.38
"2512",8,3,6,0.54
"2513",8,3,6.5,0.32
"2514",8,3,7,0.32
"2515",8,3,7.5,0.3
"2516",8,3,8,0.22
"2517",8,3,8.5,0.24
"2518",8,3,9,0.12
"2519",8,3,9.5,0.28
"2520",8,3,10,0.14
"2521",8,3.5,0.5,1
"2522",8,3.5,1,1
"2523",8,3.5,1.5,1
"2524",8,3.5,2,1
"2525",8,3.5,2.5,1
"2526",8,3.5,3,0.98
"2527",8,3.5,3.5,0.96
"2528",8,3.5,4,0.8
"2529",8,3.5,4.5,0.7
"2530",8,3.5,5,0.74
"2531",8,3.5,5.5,0.58
"2532",8,3.5,6,0.48
"2533",8,3.5,6.5,0.52
"2534",8,3.5,7,0.34
"2535",8,3.5,7.5,0.28
"2536",8,3.5,8,0.22
"2537",8,3.5,8.5,0.3
"2538",8,3.5,9,0.22
"2539",8,3.5,9.5,0.28
"2540",8,3.5,10,0.3
"2541",8,4,0.5,1
"2542",8,4,1,1
"2543",8,4,1.5,1
"2544",8,4,2,1
"2545",8,4,2.5,1
"2546",8,4,3,1
"2547",8,4,3.5,1
"2548",8,4,4,0.92
"2549",8,4,4.5,0.78
"2550",8,4,5,0.84
"2551",8,4,5.5,0.76
"2552",8,4,6,0.64
"2553",8,4,6.5,0.48
"2554",8,4,7,0.44
"2555",8,4,7.5,0.42
"2556",8,4,8,0.4
"2557",8,4,8.5,0.36
"2558",8,4,9,0.42
"2559",8,4,9.5,0.22
"2560",8,4,10,0.26
"2561",8,4.5,0.5,1
"2562",8,4.5,1,1
"2563",8,4.5,1.5,1
"2564",8,4.5,2,1
"2565",8,4.5,2.5,1
"2566",8,4.5,3,1
"2567",8,4.5,3.5,1
"2568",8,4.5,4,0.94
"2569",8,4.5,4.5,0.96
"2570",8,4.5,5,0.84
"2571",8,4.5,5.5,0.66
"2572",8,4.5,6,0.6
"2573",8,4.5,6.5,0.66
"2574",8,4.5,7,0.42
"2575",8,4.5,7.5,0.5
"2576",8,4.5,8,0.46
"2577",8,4.5,8.5,0.3
"2578",8,4.5,9,0.32
"2579",8,4.5,9.5,0.48
"2580",8,4.5,10,0.32
"2581",8,5,0.5,1
"2582",8,5,1,1
"2583",8,5,1.5,1
"2584",8,5,2,1
"2585",8,5,2.5,1
"2586",8,5,3,1
"2587",8,5,3.5,1
"2588",8,5,4,0.98
"2589",8,5,4.5,0.98
"2590",8,5,5,0.84
"2591",8,5,5.5,0.86
"2592",8,5,6,0.9
"2593",8,5,6.5,0.72
"2594",8,5,7,0.64
"2595",8,5,7.5,0.54
"2596",8,5,8,0.52
"2597",8,5,8.5,0.52
"2598",8,5,9,0.4
"2599",8,5,9.5,0.3
"2600",8,5,10,0.32
"2601",8,5.5,0.5,1
"2602",8,5.5,1,1
"2603",8,5.5,1.5,1
"2604",8,5.5,2,1
"2605",8,5.5,2.5,1
"2606",8,5.5,3,1
"2607",8,5.5,3.5,1
"2608",8,5.5,4,1
"2609",8,5.5,4.5,1
"2610",8,5.5,5,0.98
"2611",8,5.5,5.5,0.8
"2612",8,5.5,6,0.88
"2613",8,5.5,6.5,0.82
"2614",8,5.5,7,0.62
"2615",8,5.5,7.5,0.68
"2616",8,5.5,8,0.68
"2617",8,5.5,8.5,0.54
"2618",8,5.5,9,0.54
"2619",8,5.5,9.5,0.52
"2620",8,5.5,10,0.48
"2621",8,6,0.5,1
"2622",8,6,1,1
"2623",8,6,1.5,1
"2624",8,6,2,1
"2625",8,6,2.5,1
"2626",8,6,3,1
"2627",8,6,3.5,1
"2628",8,6,4,1
"2629",8,6,4.5,1
"2630",8,6,5,0.96
"2631",8,6,5.5,0.96
"2632",8,6,6,0.94
"2633",8,6,6.5,0.84
"2634",8,6,7,0.84
"2635",8,6,7.5,0.58
"2636",8,6,8,0.68
"2637",8,6,8.5,0.52
"2638",8,6,9,0.58
"2639",8,6,9.5,0.54
"2640",8,6,10,0.42
"2641",8,6.5,0.5,1
"2642",8,6.5,1,1
"2643",8,6.5,1.5,1
"2644",8,6.5,2,1
"2645",8,6.5,2.5,1
"2646",8,6.5,3,1
"2647",8,6.5,3.5,1
"2648",8,6.5,4,1
"2649",8,6.5,4.5,1
"2650",8,6.5,5,1
"2651",8,6.5,5.5,1
"2652",8,6.5,6,0.94
"2653",8,6.5,6.5,0.88
"2654",8,6.5,7,0.86
"2655",8,6.5,7.5,0.78
"2656",8,6.5,8,0.92
"2657",8,6.5,8.5,0.76
"2658",8,6.5,9,0.68
"2659",8,6.5,9.5,0.66
"2660",8,6.5,10,0.6
"2661",8,7,0.5,1
"2662",8,7,1,1
"2663",8,7,1.5,1
"2664",8,7,2,1
"2665",8,7,2.5,1
"2666",8,7,3,1
"2667",8,7,3.5,1
"2668",8,7,4,1
"2669",8,7,4.5,1
"2670",8,7,5,1
"2671",8,7,5.5,1
"2672",8,7,6,1
"2673",8,7,6.5,0.98
"2674",8,7,7,0.94
"2675",8,7,7.5,0.82
"2676",8,7,8,0.94
"2677",8,7,8.5,0.68
"2678",8,7,9,0.72
"2679",8,7,9.5,0.76
"2680",8,7,10,0.7
"2681",8,7.5,0.5,1
"2682",8,7.5,1,1
"2683",8,7.5,1.5,1
"2684",8,7.5,2,1
"2685",8,7.5,2.5,1
"2686",8,7.5,3,1
"2687",8,7.5,3.5,1
"2688",8,7.5,4,1
"2689",8,7.5,4.5,1
"2690",8,7.5,5,1
"2691",8,7.5,5.5,0.98
"2692",8,7.5,6,1
"2693",8,7.5,6.5,0.92
"2694",8,7.5,7,0.94
"2695",8,7.5,7.5,0.92
"2696",8,7.5,8,0.96
"2697",8,7.5,8.5,0.8
"2698",8,7.5,9,0.78
"2699",8,7.5,9.5,0.82
"2700",8,7.5,10,0.68
"2701",8,8,0.5,1
"2702",8,8,1,1
"2703",8,8,1.5,1
"2704",8,8,2,1
"2705",8,8,2.5,1
"2706",8,8,3,1
"2707",8,8,3.5,1
"2708",8,8,4,1
"2709",8,8,4.5,1
"2710",8,8,5,1
"2711",8,8,5.5,0.98
"2712",8,8,6,1
"2713",8,8,6.5,1
"2714",8,8,7,0.94
"2715",8,8,7.5,0.98
"2716",8,8,8,0.94
"2717",8,8,8.5,0.96
"2718",8,8,9,0.9
"2719",8,8,9.5,0.84
"2720",8,8,10,0.78
"2721",8,8.5,0.5,1
"2722",8,8.5,1,1
"2723",8,8.5,1.5,1
"2724",8,8.5,2,1
"2725",8,8.5,2.5,1
"2726",8,8.5,3,1
"2727",8,8.5,3.5,1
"2728",8,8.5,4,1
"2729",8,8.5,4.5,1
"2730",8,8.5,5,1
"2731",8,8.5,5.5,1
"2732",8,8.5,6,0.98
"2733",8,8.5,6.5,1
"2734",8,8.5,7,0.96
"2735",8,8.5,7.5,0.94
"2736",8,8.5,8,0.98
"2737",8,8.5,8.5,0.96
"2738",8,8.5,9,0.8
"2739",8,8.5,9.5,0.9
"2740",8,8.5,10,0.78
"2741",8,9,0.5,1
"2742",8,9,1,1
"2743",8,9,1.5,1
"2744",8,9,2,1
"2745",8,9,2.5,1
"2746",8,9,3,1
"2747",8,9,3.5,1
"2748",8,9,4,1
"2749",8,9,4.5,1
"2750",8,9,5,1
"2751",8,9,5.5,1
"2752",8,9,6,1
"2753",8,9,6.5,1
"2754",8,9,7,1
"2755",8,9,7.5,1
"2756",8,9,8,0.98
"2757",8,9,8.5,0.94
"2758",8,9,9,0.94
"2759",8,9,9.5,0.86
"2760",8,9,10,0.8
"2761",8,9.5,0.5,1
"2762",8,9.5,1,1
"2763",8,9.5,1.5,1
"2764",8,9.5,2,1
"2765",8,9.5,2.5,1
"2766",8,9.5,3,1
"2767",8,9.5,3.5,1
"2768",8,9.5,4,1
"2769",8,9.5,4.5,1
"2770",8,9.5,5,1
"2771",8,9.5,5.5,1
"2772",8,9.5,6,1
"2773",8,9.5,6.5,1
"2774",8,9.5,7,1
"2775",8,9.5,7.5,1
"2776",8,9.5,8,1
"2777",8,9.5,8.5,1
"2778",8,9.5,9,0.92
"2779",8,9.5,9.5,0.94
"2780",8,9.5,10,0.94
"2781",8,10,0.5,1
"2782",8,10,1,1
"2783",8,10,1.5,1
"2784",8,10,2,1
"2785",8,10,2.5,1
"2786",8,10,3,1
"2787",8,10,3.5,1
"2788",8,10,4,1
"2789",8,10,4.5,1
"2790",8,10,5,1
"2791",8,10,5.5,1
"2792",8,10,6,1
"2793",8,10,6.5,1
"2794",8,10,7,1
"2795",8,10,7.5,1
"2796",8,10,8,1
"2797",8,10,8.5,0.96
"2798",8,10,9,0.96
"2799",8,10,9.5,0.9
"2800",8,10,10,0.92
"2801",9,0.5,0.5,0.96
"2802",9,0.5,1,0.24
"2803",9,0.5,1.5,0.24
"2804",9,0.5,2,0.2
"2805",9,0.5,2.5,0.06
"2806",9,0.5,3,0.1
"2807",9,0.5,3.5,0.12
"2808",9,0.5,4,0.18
"2809",9,0.5,4.5,0.04
"2810",9,0.5,5,0.04
"2811",9,0.5,5.5,0.08
"2812",9,0.5,6,0.06
"2813",9,0.5,6.5,0.02
"2814",9,0.5,7,0.06
"2815",9,0.5,7.5,0.06
"2816",9,0.5,8,0.02
"2817",9,0.5,8.5,0.02
"2818",9,0.5,9,0.1
"2819",9,0.5,9.5,0.06
"2820",9,0.5,10,0.02
"2821",9,1,0.5,1
"2822",9,1,1,1
"2823",9,1,1.5,0.62
"2824",9,1,2,0.34
"2825",9,1,2.5,0.3
"2826",9,1,3,0.26
"2827",9,1,3.5,0.14
"2828",9,1,4,0.08
"2829",9,1,4.5,0.16
"2830",9,1,5,0.1
"2831",9,1,5.5,0.12
"2832",9,1,6,0.12
"2833",9,1,6.5,0.06
"2834",9,1,7,0.08
"2835",9,1,7.5,0.02
"2836",9,1,8,0.06
"2837",9,1,8.5,0.08
"2838",9,1,9,0.04
"2839",9,1,9.5,0.08
"2840",9,1,10,0.04
"2841",9,1.5,0.5,1
"2842",9,1.5,1,1
"2843",9,1.5,1.5,0.94
"2844",9,1.5,2,0.7
"2845",9,1.5,2.5,0.66
"2846",9,1.5,3,0.34
"2847",9,1.5,3.5,0.34
"2848",9,1.5,4,0.22
"2849",9,1.5,4.5,0.28
"2850",9,1.5,5,0.18
"2851",9,1.5,5.5,0.1
"2852",9,1.5,6,0.1
"2853",9,1.5,6.5,0.12
"2854",9,1.5,7,0.1
"2855",9,1.5,7.5,0.1
"2856",9,1.5,8,0.1
"2857",9,1.5,8.5,0.04
"2858",9,1.5,9,0.06
"2859",9,1.5,9.5,0.04
"2860",9,1.5,10,0.08
"2861",9,2,0.5,1
"2862",9,2,1,1
"2863",9,2,1.5,1
"2864",9,2,2,0.94
"2865",9,2,2.5,0.76
"2866",9,2,3,0.6
"2867",9,2,3.5,0.58
"2868",9,2,4,0.4
"2869",9,2,4.5,0.34
"2870",9,2,5,0.34
"2871",9,2,5.5,0.18
"2872",9,2,6,0.24
"2873",9,2,6.5,0.14
"2874",9,2,7,0.16
"2875",9,2,7.5,0.18
"2876",9,2,8,0.12
"2877",9,2,8.5,0.12
"2878",9,2,9,0.12
"2879",9,2,9.5,0.08
"2880",9,2,10,0.04
"2881",9,2.5,0.5,1
"2882",9,2.5,1,1
"2883",9,2.5,1.5,1
"2884",9,2.5,2,1
"2885",9,2.5,2.5,1
"2886",9,2.5,3,0.9
"2887",9,2.5,3.5,0.72
"2888",9,2.5,4,0.66
"2889",9,2.5,4.5,0.54
"2890",9,2.5,5,0.38
"2891",9,2.5,5.5,0.4
"2892",9,2.5,6,0.28
"2893",9,2.5,6.5,0.22
"2894",9,2.5,7,0.32
"2895",9,2.5,7.5,0.16
"2896",9,2.5,8,0.22
"2897",9,2.5,8.5,0.12
"2898",9,2.5,9,0.16
"2899",9,2.5,9.5,0.12
"2900",9,2.5,10,0.06
"2901",9,3,0.5,1
"2902",9,3,1,1
"2903",9,3,1.5,1
"2904",9,3,2,1
"2905",9,3,2.5,1
"2906",9,3,3,0.96
"2907",9,3,3.5,0.94
"2908",9,3,4,0.82
"2909",9,3,4.5,0.66
"2910",9,3,5,0.52
"2911",9,3,5.5,0.32
"2912",9,3,6,0.38
"2913",9,3,6.5,0.32
"2914",9,3,7,0.28
"2915",9,3,7.5,0.32
"2916",9,3,8,0.32
"2917",9,3,8.5,0.28
"2918",9,3,9,0.16
"2919",9,3,9.5,0.12
"2920",9,3,10,0.24
"2921",9,3.5,0.5,1
"2922",9,3.5,1,1
"2923",9,3.5,1.5,1
"2924",9,3.5,2,1
"2925",9,3.5,2.5,1
"2926",9,3.5,3,1
"2927",9,3.5,3.5,0.98
"2928",9,3.5,4,0.92
"2929",9,3.5,4.5,0.86
"2930",9,3.5,5,0.68
"2931",9,3.5,5.5,0.54
"2932",9,3.5,6,0.46
"2933",9,3.5,6.5,0.52
"2934",9,3.5,7,0.36
"2935",9,3.5,7.5,0.3
"2936",9,3.5,8,0.26
"2937",9,3.5,8.5,0.26
"2938",9,3.5,9,0.28
"2939",9,3.5,9.5,0.34
"2940",9,3.5,10,0.24
"2941",9,4,0.5,1
"2942",9,4,1,1
"2943",9,4,1.5,1
"2944",9,4,2,1
"2945",9,4,2.5,1
"2946",9,4,3,1
"2947",9,4,3.5,1
"2948",9,4,4,0.94
"2949",9,4,4.5,0.84
"2950",9,4,5,0.86
"2951",9,4,5.5,0.64
"2952",9,4,6,0.6
"2953",9,4,6.5,0.6
"2954",9,4,7,0.52
"2955",9,4,7.5,0.5
"2956",9,4,8,0.36
"2957",9,4,8.5,0.32
"2958",9,4,9,0.36
"2959",9,4,9.5,0.22
"2960",9,4,10,0.42
"2961",9,4.5,0.5,1
"2962",9,4.5,1,1
"2963",9,4.5,1.5,1
"2964",9,4.5,2,1
"2965",9,4.5,2.5,1
"2966",9,4.5,3,1
"2967",9,4.5,3.5,1
"2968",9,4.5,4,1
"2969",9,4.5,4.5,0.94
"2970",9,4.5,5,0.92
"2971",9,4.5,5.5,0.92
"2972",9,4.5,6,0.8
"2973",9,4.5,6.5,0.64
"2974",9,4.5,7,0.56
"2975",9,4.5,7.5,0.62
"2976",9,4.5,8,0.5
"2977",9,4.5,8.5,0.36
"2978",9,4.5,9,0.44
"2979",9,4.5,9.5,0.34
"2980",9,4.5,10,0.24
"2981",9,5,0.5,1
"2982",9,5,1,1
"2983",9,5,1.5,1
"2984",9,5,2,1
"2985",9,5,2.5,1
"2986",9,5,3,1
"2987",9,5,3.5,1
"2988",9,5,4,1
"2989",9,5,4.5,1
"2990",9,5,5,0.96
"2991",9,5,5.5,0.92
"2992",9,5,6,0.84
"2993",9,5,6.5,0.68
"2994",9,5,7,0.68
"2995",9,5,7.5,0.64
"2996",9,5,8,0.64
"2997",9,5,8.5,0.64
"2998",9,5,9,0.52
"2999",9,5,9.5,0.5
"3000",9,5,10,0.38
"3001",9,5.5,0.5,1
"3002",9,5.5,1,1
"3003",9,5.5,1.5,1
"3004",9,5.5,2,1
"3005",9,5.5,2.5,1
"3006",9,5.5,3,1
"3007",9,5.5,3.5,1
"3008",9,5.5,4,0.98
"3009",9,5.5,4.5,0.98
"3010",9,5.5,5,1
"3011",9,5.5,5.5,1
"3012",9,5.5,6,0.78
"3013",9,5.5,6.5,0.84
"3014",9,5.5,7,0.9
"3015",9,5.5,7.5,0.74
"3016",9,5.5,8,0.78
"3017",9,5.5,8.5,0.54
"3018",9,5.5,9,0.7
"3019",9,5.5,9.5,0.58
"3020",9,5.5,10,0.36
"3021",9,6,0.5,1
"3022",9,6,1,1
"3023",9,6,1.5,1
"3024",9,6,2,1
"3025",9,6,2.5,1
"3026",9,6,3,1
"3027",9,6,3.5,1
"3028",9,6,4,1
"3029",9,6,4.5,1
"3030",9,6,5,0.98
"3031",9,6,5.5,1
"3032",9,6,6,0.88
"3033",9,6,6.5,0.96
"3034",9,6,7,0.9
"3035",9,6,7.5,0.8
"3036",9,6,8,0.74
"3037",9,6,8.5,0.66
"3038",9,6,9,0.72
"3039",9,6,9.5,0.6
"3040",9,6,10,0.62
"3041",9,6.5,0.5,1
"3042",9,6.5,1,1
"3043",9,6.5,1.5,1
"3044",9,6.5,2,1
"3045",9,6.5,2.5,1
"3046",9,6.5,3,1
"3047",9,6.5,3.5,1
"3048",9,6.5,4,1
"3049",9,6.5,4.5,1
"3050",9,6.5,5,1
"3051",9,6.5,5.5,1
"3052",9,6.5,6,1
"3053",9,6.5,6.5,0.96
"3054",9,6.5,7,0.92
"3055",9,6.5,7.5,0.78
"3056",9,6.5,8,0.9
"3057",9,6.5,8.5,0.86
"3058",9,6.5,9,0.78
"3059",9,6.5,9.5,0.64
"3060",9,6.5,10,0.64
"3061",9,7,0.5,1
"3062",9,7,1,1
"3063",9,7,1.5,1
"3064",9,7,2,1
"3065",9,7,2.5,1
"3066",9,7,3,1
"3067",9,7,3.5,1
"3068",9,7,4,1
"3069",9,7,4.5,1
"3070",9,7,5,1
"3071",9,7,5.5,1
"3072",9,7,6,0.96
"3073",9,7,6.5,0.98
"3074",9,7,7,0.9
"3075",9,7,7.5,0.94
"3076",9,7,8,0.9
"3077",9,7,8.5,0.72
"3078",9,7,9,0.78
"3079",9,7,9.5,0.76
"3080",9,7,10,0.72
"3081",9,7.5,0.5,1
"3082",9,7.5,1,1
"3083",9,7.5,1.5,1
"3084",9,7.5,2,1
"3085",9,7.5,2.5,1
"3086",9,7.5,3,1
"3087",9,7.5,3.5,1
"3088",9,7.5,4,1
"3089",9,7.5,4.5,1
"3090",9,7.5,5,1
"3091",9,7.5,5.5,1
"3092",9,7.5,6,1
"3093",9,7.5,6.5,1
"3094",9,7.5,7,0.96
"3095",9,7.5,7.5,0.98
"3096",9,7.5,8,0.94
"3097",9,7.5,8.5,0.94
"3098",9,7.5,9,0.82
"3099",9,7.5,9.5,0.72
"3100",9,7.5,10,0.84
"3101",9,8,0.5,1
"3102",9,8,1,1
"3103",9,8,1.5,1
"3104",9,8,2,1
"3105",9,8,2.5,1
"3106",9,8,3,1
"3107",9,8,3.5,1
"3108",9,8,4,1
"3109",9,8,4.5,1
"3110",9,8,5,1
"3111",9,8,5.5,1
"3112",9,8,6,0.98
"3113",9,8,6.5,1
"3114",9,8,7,1
"3115",9,8,7.5,0.96
"3116",9,8,8,0.98
"3117",9,8,8.5,0.92
"3118",9,8,9,0.86
"3119",9,8,9.5,0.86
"3120",9,8,10,0.82
"3121",9,8.5,0.5,1
"3122",9,8.5,1,1
"3123",9,8.5,1.5,1
"3124",9,8.5,2,1
"3125",9,8.5,2.5,1
"3126",9,8.5,3,1
"3127",9,8.5,3.5,1
"3128",9,8.5,4,1
"3129",9,8.5,4.5,1
"3130",9,8.5,5,1
"3131",9,8.5,5.5,1
"3132",9,8.5,6,1
"3133",9,8.5,6.5,1
"3134",9,8.5,7,1
"3135",9,8.5,7.5,1
"3136",9,8.5,8,0.98
"3137",9,8.5,8.5,0.96
"3138",9,8.5,9,0.9
"3139",9,8.5,9.5,0.9
"3140",9,8.5,10,0.84
"3141",9,9,0.5,1
"3142",9,9,1,1
"3143",9,9,1.5,1
"3144",9,9,2,1
"3145",9,9,2.5,1
"3146",9,9,3,1
"3147",9,9,3.5,1
"3148",9,9,4,1
"3149",9,9,4.5,1
"3150",9,9,5,1
"3151",9,9,5.5,1
"3152",9,9,6,1
"3153",9,9,6.5,1
"3154",9,9,7,1
"3155",9,9,7.5,1
"3156",9,9,8,0.98
"3157",9,9,8.5,0.98
"3158",9,9,9,0.96
"3159",9,9,9.5,0.94
"3160",9,9,10,0.92
"3161",9,9.5,0.5,1
"3162",9,9.5,1,1
"3163",9,9.5,1.5,1
"3164",9,9.5,2,1
"3165",9,9.5,2.5,1
"3166",9,9.5,3,1
"3167",9,9.5,3.5,1
"3168",9,9.5,4,1
"3169",9,9.5,4.5,1
"3170",9,9.5,5,1
"3171",9,9.5,5.5,1
"3172",9,9.5,6,1
"3173",9,9.5,6.5,1
"3174",9,9.5,7,1
"3175",9,9.5,7.5,1
"3176",9,9.5,8,1
"3177",9,9.5,8.5,0.94
"3178",9,9.5,9,1
"3179",9,9.5,9.5,0.94
"3180",9,9.5,10,1
"3181",9,10,0.5,1
"3182",9,10,1,1
"3183",9,10,1.5,1
"3184",9,10,2,1
"3185",9,10,2.5,1
"3186",9,10,3,1
"3187",9,10,3.5,1
"3188",9,10,4,1
"3189",9,10,4.5,1
"3190",9,10,5,1
"3191",9,10,5.5,1
"3192",9,10,6,1
"3193",9,10,6.5,1
"3194",9,10,7,1
"3195",9,10,7.5,1
"3196",9,10,8,1
"3197",9,10,8.5,0.98
"3198",9,10,9,0.98
"3199",9,10,9.5,1
"3200",9,10,10,0.96
"3201",10,0.5,0.5,1
"3202",10,0.5,1,0.5
"3203",10,0.5,1.5,0.2
"3204",10,0.5,2,0.16
"3205",10,0.5,2.5,0.06
"3206",10,0.5,3,0.08
"3207",10,0.5,3.5,0.04
"3208",10,0.5,4,0.06
"3209",10,0.5,4.5,0.02
"3210",10,0.5,5,0.1
"3211",10,0.5,5.5,0.02
"3212",10,0.5,6,0.08
"3213",10,0.5,6.5,0.06
"3214",10,0.5,7,0.08
"3215",10,0.5,7.5,0
"3216",10,0.5,8,0.02
"3217",10,0.5,8.5,0.08
"3218",10,0.5,9,0.04
"3219",10,0.5,9.5,0.12
"3220",10,0.5,10,0.02
"3221",10,1,0.5,1
"3222",10,1,1,0.96
"3223",10,1,1.5,0.72
"3224",10,1,2,0.42
"3225",10,1,2.5,0.38
"3226",10,1,3,0.12
"3227",10,1,3.5,0.16
"3228",10,1,4,0.2
"3229",10,1,4.5,0.16
"3230",10,1,5,0.02
"3231",10,1,5.5,0.14
"3232",10,1,6,0.08
"3233",10,1,6.5,0.06
"3234",10,1,7,0
"3235",10,1,7.5,0.04
"3236",10,1,8,0.12
"3237",10,1,8.5,0.04
"3238",10,1,9,0.06
"3239",10,1,9.5,0.04
"3240",10,1,10,0.04
"3241",10,1.5,0.5,1
"3242",10,1.5,1,1
"3243",10,1.5,1.5,0.88
"3244",10,1.5,2,0.86
"3245",10,1.5,2.5,0.52
"3246",10,1.5,3,0.48
"3247",10,1.5,3.5,0.22
"3248",10,1.5,4,0.3
"3249",10,1.5,4.5,0.34
"3250",10,1.5,5,0.16
"3251",10,1.5,5.5,0.16
"3252",10,1.5,6,0.1
"3253",10,1.5,6.5,0.06
"3254",10,1.5,7,0.1
"3255",10,1.5,7.5,0.14
"3256",10,1.5,8,0.08
"3257",10,1.5,8.5,0.16
"3258",10,1.5,9,0.08
"3259",10,1.5,9.5,0.04
"3260",10,1.5,10,0.08
"3261",10,2,0.5,1
"3262",10,2,1,1
"3263",10,2,1.5,1
"3264",10,2,2,0.98
"3265",10,2,2.5,0.84
"3266",10,2,3,0.68
"3267",10,2,3.5,0.5
"3268",10,2,4,0.42
"3269",10,2,4.5,0.36
"3270",10,2,5,0.3
"3271",10,2,5.5,0.16
"3272",10,2,6,0.24
"3273",10,2,6.5,0.16
"3274",10,2,7,0.14
"3275",10,2,7.5,0.16
"3276",10,2,8,0.06
"3277",10,2,8.5,0.2
"3278",10,2,9,0.12
"3279",10,2,9.5,0.04
"3280",10,2,10,0.12
"3281",10,2.5,0.5,1
"3282",10,2.5,1,1
"3283",10,2.5,1.5,1
"3284",10,2.5,2,1
"3285",10,2.5,2.5,1
"3286",10,2.5,3,0.88
"3287",10,2.5,3.5,0.64
"3288",10,2.5,4,0.52
"3289",10,2.5,4.5,0.56
"3290",10,2.5,5,0.4
"3291",10,2.5,5.5,0.48
"3292",10,2.5,6,0.38
"3293",10,2.5,6.5,0.3
"3294",10,2.5,7,0.34
"3295",10,2.5,7.5,0.26
"3296",10,2.5,8,0.2
"3297",10,2.5,8.5,0.32
"3298",10,2.5,9,0.06
"3299",10,2.5,9.5,0.2
"3300",10,2.5,10,0.12
"3301",10,3,0.5,1
"3302",10,3,1,1
"3303",10,3,1.5,1
"3304",10,3,2,1
"3305",10,3,2.5,1
"3306",10,3,3,0.98
"3307",10,3,3.5,0.84
"3308",10,3,4,0.8
"3309",10,3,4.5,0.72
"3310",10,3,5,0.62
"3311",10,3,5.5,0.6
"3312",10,3,6,0.46
"3313",10,3,6.5,0.42
"3314",10,3,7,0.34
"3315",10,3,7.5,0.42
"3316",10,3,8,0.32
"3317",10,3,8.5,0.2
"3318",10,3,9,0.28
"3319",10,3,9.5,0.2
"3320",10,3,10,0.12
"3321",10,3.5,0.5,1
"3322",10,3.5,1,1
"3323",10,3.5,1.5,1
"3324",10,3.5,2,1
"3325",10,3.5,2.5,1
"3326",10,3.5,3,1
"3327",10,3.5,3.5,0.96
"3328",10,3.5,4,0.9
"3329",10,3.5,4.5,0.9
"3330",10,3.5,5,0.76
"3331",10,3.5,5.5,0.8
"3332",10,3.5,6,0.56
"3333",10,3.5,6.5,0.46
"3334",10,3.5,7,0.42
"3335",10,3.5,7.5,0.4
"3336",10,3.5,8,0.32
"3337",10,3.5,8.5,0.34
"3338",10,3.5,9,0.2
"3339",10,3.5,9.5,0.3
"3340",10,3.5,10,0.28
"3341",10,4,0.5,1
"3342",10,4,1,1
"3343",10,4,1.5,1
"3344",10,4,2,1
"3345",10,4,2.5,1
"3346",10,4,3,1
"3347",10,4,3.5,1
"3348",10,4,4,0.96
"3349",10,4,4.5,0.86
"3350",10,4,5,0.84
"3351",10,4,5.5,0.82
"3352",10,4,6,0.72
"3353",10,4,6.5,0.54
"3354",10,4,7,0.54
"3355",10,4,7.5,0.46
"3356",10,4,8,0.52
"3357",10,4,8.5,0.34
"3358",10,4,9,0.36
"3359",10,4,9.5,0.32
"3360",10,4,10,0.38
"3361",10,4.5,0.5,1
"3362",10,4.5,1,1
"3363",10,4.5,1.5,1
"3364",10,4.5,2,1
"3365",10,4.5,2.5,1
"3366",10,4.5,3,1
"3367",10,4.5,3.5,1
"3368",10,4.5,4,0.98
"3369",10,4.5,4.5,0.96
"3370",10,4.5,5,0.94
"3371",10,4.5,5.5,0.88
"3372",10,4.5,6,0.88
"3373",10,4.5,6.5,0.74
"3374",10,4.5,7,0.72
"3375",10,4.5,7.5,0.62
"3376",10,4.5,8,0.64
"3377",10,4.5,8.5,0.44
"3378",10,4.5,9,0.52
"3379",10,4.5,9.5,0.48
"3380",10,4.5,10,0.3
"3381",10,5,0.5,1
"3382",10,5,1,1
"3383",10,5,1.5,1
"3384",10,5,2,1
"3385",10,5,2.5,1
"3386",10,5,3,1
"3387",10,5,3.5,1
"3388",10,5,4,1
"3389",10,5,4.5,1
"3390",10,5,5,0.94
"3391",10,5,5.5,0.94
"3392",10,5,6,1
"3393",10,5,6.5,0.86
"3394",10,5,7,0.86
"3395",10,5,7.5,0.64
"3396",10,5,8,0.64
"3397",10,5,8.5,0.62
"3398",10,5,9,0.62
"3399",10,5,9.5,0.36
"3400",10,5,10,0.54
"3401",10,5.5,0.5,1
"3402",10,5.5,1,1
"3403",10,5.5,1.5,1
"3404",10,5.5,2,1
"3405",10,5.5,2.5,1
"3406",10,5.5,3,1
"3407",10,5.5,3.5,1
"3408",10,5.5,4,1
"3409",10,5.5,4.5,1
"3410",10,5.5,5,1
"3411",10,5.5,5.5,0.98
"3412",10,5.5,6,0.96
"3413",10,5.5,6.5,0.88
"3414",10,5.5,7,0.78
"3415",10,5.5,7.5,0.74
"3416",10,5.5,8,0.76
"3417",10,5.5,8.5,0.72
"3418",10,5.5,9,0.76
"3419",10,5.5,9.5,0.56
"3420",10,5.5,10,0.64
"3421",10,6,0.5,1
"3422",10,6,1,1
"3423",10,6,1.5,1
"3424",10,6,2,1
